_geojson,flow,cost,type,fid,v/c
"{""type"":""Feature"",""properties"":{""flow"":4433.561770878854,""cost"":0,""type"":""pedestrian_path"",""fid"":62,""v/c"":1.4778539236262846},""geometry"":{""type"":""LineString"",""coordinates"":[[151.1992109,-33.869516,0],[151.1992075,-33.8696866,0],[151.1992069,-33.8697173,0],[151.1992069,-33.869725,0]]}}",4433.561770878854,0,pedestrian_path,62,1.4778539236262846
"{""type"":""Feature"",""properties"":{""flow"":4433.561770878854,""cost"":0,""type"":""pedestrian_path"",""fid"":63,""v/c"":1.4778539236262846},""geometry"":{""type"":""LineString"",""coordinates"":[[151.1992069,-33.869725,0],[151.1992075,-33.86985390000001,0],[151.1992084,-33.870036,0],[151.1992079,-33.8702117,0],[151.19917931601523,-33.87033484938633,0]]}}",4433.561770878854,0,pedestrian_path,63,1.4778539236262846
"{""type"":""Feature"",""properties"":{""flow"":25630.43315397396,""cost"":0,""type"":""pedestrian_path"",""fid"":64,""v/c"":8.54347771799132},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2094169,-33.859397,0],[151.20883073997925,-33.859282328919925,0]]}}",25630.43315397396,0,pedestrian_path,64,8.54347771799132
"{""type"":""Feature"",""properties"":{""flow"":162.54545329509062,""cost"":0,""type"":""pedestrian_path"",""fid"":65,""v/c"":0.054181817765030206},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2094804,-33.8604692,0],[151.2094169,-33.859397,0]]}}",162.54545329509062,0,pedestrian_path,65,0.054181817765030206
"{""type"":""Feature"",""properties"":{""flow"":0,""cost"":0,""type"":""pedestrian_path"",""fid"":66,""v/c"":0},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2123299,-33.8613645,0],[151.21272182993275,-33.861094919803435,0]]}}",0,0,pedestrian_path,66,0
"{""type"":""Feature"",""properties"":{""flow"":17164.769179073744,""cost"":0,""type"":""pedestrian_path"",""fid"":67,""v/c"":5.721589726357915},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2123299,-33.8613645,0],[151.2121390971679,-33.86168584761515,0]]}}",17164.769179073744,0,pedestrian_path,67,5.721589726357915
"{""type"":""Feature"",""properties"":{""flow"":11565.047057665704,""cost"":0,""type"":""pedestrian_path"",""fid"":68,""v/c"":3.855015685888568},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21424905061667,-33.858471832805144,0],[151.2141901,-33.8579005,0]]}}",11565.047057665704,0,pedestrian_path,68,3.855015685888568
"{""type"":""Feature"",""properties"":{""flow"":3476.0924367513826,""cost"":0,""type"":""pedestrian_path"",""fid"":69,""v/c"":1.1586974789171276},""geometry"":{""type"":""LineString"",""coordinates"":[[151.1990414,-33.8729716,0],[151.1972659168173,-33.873398911312314,0]]}}",3476.0924367513826,0,pedestrian_path,69,1.1586974789171276
"{""type"":""Feature"",""properties"":{""flow"":3074.2697863582707,""cost"":0,""type"":""pedestrian_path"",""fid"":70,""v/c"":1.0247565954527569},""geometry"":{""type"":""LineString"",""coordinates"":[[151.1990414,-33.8729716,0],[151.19796386812746,-33.874540200121075,0]]}}",3074.2697863582707,0,pedestrian_path,70,1.0247565954527569
"{""type"":""Feature"",""properties"":{""flow"":6.142284538924953,""cost"":0,""type"":""pedestrian_path"",""fid"":71,""v/c"":0.002047428179641651},""geometry"":{""type"":""LineString"",""coordinates"":[[151.1996122,-33.8766563,0],[151.19956937277811,-33.87736980709141,0]]}}",6.142284538924953,0,pedestrian_path,71,0.002047428179641651
"{""type"":""Feature"",""properties"":{""flow"":16886.580056521692,""cost"":0,""type"":""pedestrian_path"",""fid"":72,""v/c"":5.628860018840564},""geometry"":{""type"":""LineString"",""coordinates"":[[151.1996122,-33.8766563,0],[151.19860802747726,-33.876090157165734,0]]}}",16886.580056521692,0,pedestrian_path,72,5.628860018840564
"{""type"":""Feature"",""properties"":{""flow"":5713.791686587492,""cost"":0,""type"":""pedestrian_path"",""fid"":73,""v/c"":1.9045972288624975},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2007473,-33.8791599,0],[151.20085708975844,-33.87857093790916,0]]}}",5713.791686587492,0,pedestrian_path,73,1.9045972288624975
"{""type"":""Feature"",""properties"":{""flow"":2669.340918108327,""cost"":0,""type"":""pedestrian_path"",""fid"":74,""v/c"":0.889780306036109},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2007473,-33.8791599,0],[151.20017752360258,-33.87912444734315,0]]}}",2669.340918108327,0,pedestrian_path,74,0.889780306036109
"{""type"":""Feature"",""properties"":{""flow"":12779.69773082238,""cost"":0,""type"":""pedestrian_path"",""fid"":75,""v/c"":4.259899243607459},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2023184,-33.8792987,0],[151.20239513379025,-33.87962503372079,0]]}}",12779.69773082238,0,pedestrian_path,75,4.259899243607459
"{""type"":""Feature"",""properties"":{""flow"":6068.169741979602,""cost"":0,""type"":""pedestrian_path"",""fid"":76,""v/c"":2.022723247326534},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2014714,-33.8790239,0],[151.2011793958667,-33.879078744599305,0]]}}",6068.169741979602,0,pedestrian_path,76,2.022723247326534
"{""type"":""Feature"",""properties"":{""flow"":1445.589216613082,""cost"":0,""type"":""pedestrian_path"",""fid"":77,""v/c"":0.4818630722043607},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2014714,-33.8790239,0],[151.20093466232962,-33.87853904477554,0]]}}",1445.589216613082,0,pedestrian_path,77,0.4818630722043607
"{""type"":""Feature"",""properties"":{""flow"":0,""cost"":0,""type"":""pedestrian_path"",""fid"":78,""v/c"":0},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2014714,-33.8790239,0],[151.20165247562113,-33.88028802451108,0]]}}",0,0,pedestrian_path,78,0
"{""type"":""Feature"",""properties"":{""flow"":24468.3833975229,""cost"":0,""type"":""pedestrian_path"",""fid"":79,""v/c"":8.1561277991743},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2070876,-33.8674474,0],[151.2066684653853,-33.8671014752688,0]]}}",24468.3833975229,0,pedestrian_path,79,8.1561277991743
"{""type"":""Feature"",""properties"":{""flow"":8332.548565210858,""cost"":0,""type"":""pedestrian_path"",""fid"":80,""v/c"":2.7775161884036192},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2154045,-33.85815569999998,0],[151.21480570024673,-33.85876583732691,0]]}}",8332.548565210858,0,pedestrian_path,80,2.7775161884036192
"{""type"":""Feature"",""properties"":{""flow"":640.1086852571618,""cost"":0,""type"":""pedestrian_path"",""fid"":81,""v/c"":0.21336956175238728},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21001974290743,-33.855008798209965,0],[151.20881433731145,-33.853914355913766,0]]}}",640.1086852571618,0,pedestrian_path,81,0.21336956175238728
"{""type"":""Feature"",""properties"":{""flow"":1032.760485181721,""cost"":0,""type"":""pedestrian_path"",""fid"":82,""v/c"":0.3442534950605736},""geometry"":{""type"":""LineString"",""coordinates"":[[151.1992109,-33.869516,0],[151.19795462293217,-33.86929850042215,0]]}}",1032.760485181721,0,pedestrian_path,82,0.3442534950605736
"{""type"":""Feature"",""properties"":{""flow"":24078.230583897075,""cost"":0,""type"":""pedestrian_path"",""fid"":83,""v/c"":8.026076861299025},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2017335406946,-33.87760520657271,0],[151.20165479539034,-33.877311435316116,0]]}}",24078.230583897075,0,pedestrian_path,83,8.026076861299025
"{""type"":""Feature"",""properties"":{""flow"":24078.230583897075,""cost"":0,""type"":""pedestrian_path"",""fid"":84,""v/c"":8.026076861299025},""geometry"":{""type"":""LineString"",""coordinates"":[[151.202257,-33.8791426,0],[151.2020513,-33.87856879999999,0],[151.2019241,-33.8782073,0],[151.2017686,-33.877736,0],[151.2017335406946,-33.87760520657271,0]]}}",24078.230583897075,0,pedestrian_path,84,8.026076861299025
"{""type"":""Feature"",""properties"":{""flow"":8493.027824689296,""cost"":0,""type"":""pedestrian_path"",""fid"":85,""v/c"":2.8310092748964317},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2022751,-33.870914599999985,0],[151.2020763919585,-33.871735057200624,0],[151.20183437608057,-33.8727097297385,0],[151.20176425587167,-33.87304679538517,0]]}}",8493.027824689296,0,pedestrian_path,85,2.8310092748964317
"{""type"":""Feature"",""properties"":{""flow"":26933.734103097006,""cost"":0,""type"":""pedestrian_path"",""fid"":86,""v/c"":8.977911367699003},""geometry"":{""type"":""LineString"",""coordinates"":[[151.20176425587167,-33.87304679538517,0],[151.20167036795976,-33.87322874437109,0],[151.2012672971609,-33.87337913242912,0],[151.2002339,-33.8735111,0]]}}",26933.734103097006,0,pedestrian_path,86,8.977911367699003
"{""type"":""Feature"",""properties"":{""flow"":18274.452257399127,""cost"":0,""type"":""pedestrian_path"",""fid"":87,""v/c"":6.091484085799709},""geometry"":{""type"":""LineString"",""coordinates"":[[151.20176425587167,-33.87304679538517,0],[151.20197672145835,-33.87296574973111,0],[151.20253381806629,-33.87294382652291,0],[151.20333848280382,-33.87288494066849,0],[151.2040402759018,-33.87281438085951,0]]}}",18274.452257399127,0,pedestrian_path,87,6.091484085799709
"{""type"":""Feature"",""properties"":{""flow"":7513.7589585926835,""cost"":0,""type"":""pedestrian_path"",""fid"":88,""v/c"":2.5045863195308944},""geometry"":{""type"":""LineString"",""coordinates"":[[151.202257,-33.8791426,0],[151.2014714,-33.8790239,0]]}}",7513.7589585926835,0,pedestrian_path,88,2.5045863195308944
"{""type"":""Feature"",""properties"":{""flow"":24078.230583897075,""cost"":0,""type"":""pedestrian_path"",""fid"":89,""v/c"":8.026076861299025},""geometry"":{""type"":""LineString"",""coordinates"":[[151.20165479539034,-33.877311435316116,0],[151.201642,-33.877263700000015,0],[151.2014571,-33.8768076,0],[151.2013681,-33.8765881,0],[151.2012808,-33.8763676,0]]}}",24078.230583897075,0,pedestrian_path,89,8.026076861299025
"{""type"":""Feature"",""properties"":{""flow"":658.8512550556839,""cost"":0,""type"":""pedestrian_path"",""fid"":90,""v/c"":0.21961708501856128},""geometry"":{""type"":""LineString"",""coordinates"":[[151.19917931601523,-33.87033484938633,0],[151.2022867,-33.870865,0]]}}",658.8512550556839,0,pedestrian_path,90,0.21961708501856128
"{""type"":""Feature"",""properties"":{""flow"":3953.9934328720237,""cost"":0,""type"":""pedestrian_path"",""fid"":91,""v/c"":1.3179978109573411},""geometry"":{""type"":""LineString"",""coordinates"":[[151.20273447062155,-33.88312392922152,0],[151.2032741438983,-33.883426841319476,0]]}}",3953.9934328720237,0,pedestrian_path,91,1.3179978109573411
"{""type"":""Feature"",""properties"":{""flow"":10690.237011807625,""cost"":0,""type"":""pedestrian_path"",""fid"":92,""v/c"":3.5634123372692086},""geometry"":{""type"":""LineString"",""coordinates"":[[151.19917931601523,-33.87033484938633,0],[151.1991719,-33.8703668,0],[151.1991644,-33.8706399,0],[151.1991616,-33.8707005,0],[151.1991227,-33.8710721,0],[151.1993414,-33.8712,0],[151.1993344,-33.871275,0],[151.1993187,-33.8714439,0],[151.1992681,-33.872032,0],[151.1994686,-33.8723362,0],[151.1997162,-33.872712,0]]}}",10690.237011807625,0,pedestrian_path,92,3.5634123372692086
"{""type"":""Feature"",""properties"":{""flow"":25146.152565358225,""cost"":0,""type"":""pedestrian_path"",""fid"":93,""v/c"":8.382050855119408},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2105962172983,-33.86154915769271,0],[151.210598,-33.861532699999984,0],[151.2106044,-33.861481,0]]}}",25146.152565358225,0,pedestrian_path,93,8.382050855119408
"{""type"":""Feature"",""properties"":{""flow"":14769.434215121884,""cost"":0,""type"":""pedestrian_path"",""fid"":94,""v/c"":4.923144738373962},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2080457139595,-33.85912751024068,0],[151.20874993475766,-33.85924928326547,0]]}}",14769.434215121884,0,pedestrian_path,94,4.923144738373962
"{""type"":""Feature"",""properties"":{""flow"":6193.598925443328,""cost"":0,""type"":""pedestrian_path"",""fid"":95,""v/c"":2.064532975147776},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2010169282306,-33.87910925915065,0],[151.2007473,-33.8791599,0]]}}",6193.598925443328,0,pedestrian_path,95,2.064532975147776
"{""type"":""Feature"",""properties"":{""flow"":8117.506401401753,""cost"":0,""type"":""pedestrian_path"",""fid"":96,""v/c"":2.7058354671339173},""geometry"":{""type"":""LineString"",""coordinates"":[[151.20991947671683,-33.86110464652227,0],[151.2099115,-33.8611686,0],[151.209887,-33.8613948,0],[151.2098858,-33.8614134,0]]}}",8117.506401401753,0,pedestrian_path,96,2.7058354671339173
"{""type"":""Feature"",""properties"":{""flow"":5173.365548816057,""cost"":0,""type"":""pedestrian_path"",""fid"":97,""v/c"":1.7244551829386856},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21538123313857,-33.874243498943024,0],[151.21532341756674,-33.874480706566374,0]]}}",5173.365548816057,0,pedestrian_path,97,1.7244551829386856
"{""type"":""Feature"",""properties"":{""flow"":5818.939020368243,""cost"":0,""type"":""pedestrian_path"",""fid"":98,""v/c"":1.9396463401227477},""geometry"":{""type"":""LineString"",""coordinates"":[[151.20002429108052,-33.884194652803316,0],[151.1998612370686,-33.88407921063835,0]]}}",5818.939020368243,0,pedestrian_path,98,1.9396463401227477
"{""type"":""Feature"",""properties"":{""flow"":9789.100845645507,""cost"":0,""type"":""pedestrian_path"",""fid"":99,""v/c"":3.263033615215169},""geometry"":{""type"":""LineString"",""coordinates"":[[151.20117755740498,-33.88045686267295,0],[151.2013863,-33.8804209,0]]}}",9789.100845645507,0,pedestrian_path,99,3.263033615215169
"{""type"":""Feature"",""properties"":{""flow"":33959.78807907082,""cost"":0,""type"":""pedestrian_path"",""fid"":100,""v/c"":11.319929359690274},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2103788,-33.8614595,0],[151.2103828,-33.8614397,0],[151.2103979,-33.861323,0],[151.2104133,-33.86120369999998,0],[151.21041489726716,-33.86115725952106,0]]}}",33959.78807907082,0,pedestrian_path,100,11.319929359690274
"{""type"":""Feature"",""properties"":{""flow"":23049.92393092819,""cost"":0,""type"":""pedestrian_path"",""fid"":101,""v/c"":7.683307976976064},""geometry"":{""type"":""LineString"",""coordinates"":[[151.210878,-33.8615034,0],[151.2108801,-33.8614856,0],[151.2108934,-33.8613704,0],[151.2109076,-33.8612482,0],[151.2109081,-33.861244,0],[151.2109126,-33.8612127,0],[151.21091261853508,-33.861212559957615,0]]}}",23049.92393092819,0,pedestrian_path,101,7.683307976976064
"{""type"":""Feature"",""properties"":{""flow"":15981.732324553079,""cost"":0,""type"":""pedestrian_path"",""fid"":102,""v/c"":5.32724410818436},""geometry"":{""type"":""LineString"",""coordinates"":[[151.211437,-33.8612677,0],[151.211437,-33.8612677,0],[151.2114259,-33.8613605,0],[151.2114052,-33.8615328,0]]}}",15981.732324553079,0,pedestrian_path,102,5.32724410818436
"{""type"":""Feature"",""properties"":{""flow"":19028.78327229389,""cost"":0,""type"":""pedestrian_path"",""fid"":103,""v/c"":6.342927757431297},""geometry"":{""type"":""LineString"",""coordinates"":[[151.211437,-33.8612677,0],[151.211437,-33.8612677,0],[151.2113354,-33.8612569,0],[151.2109911,-33.8612203,0],[151.21091261853508,-33.861212559957615,0]]}}",19028.78327229389,0,pedestrian_path,103,6.342927757431297
"{""type"":""Feature"",""properties"":{""flow"":21098.45863221011,""cost"":0,""type"":""pedestrian_path"",""fid"":104,""v/c"":7.032819544070036},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21041489726716,-33.86115725952106,0],[151.2104913,-33.8611658,0],[151.210833,-33.8612049,0],[151.2109126,-33.8612127,0],[151.21091261853508,-33.861212559957615,0]]}}",21098.45863221011,0,pedestrian_path,104,7.032819544070036
"{""type"":""Feature"",""properties"":{""flow"":35542.16112464525,""cost"":0,""type"":""pedestrian_path"",""fid"":105,""v/c"":11.847387041548417},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2121159,-33.8613353,0],[151.2121159,-33.8613353,0],[151.2120038,-33.8613232,0],[151.2114872,-33.861273,0],[151.211437,-33.8612677,0]]}}",35542.16112464525,0,pedestrian_path,105,11.847387041548417
"{""type"":""Feature"",""properties"":{""flow"":29379.31645968596,""cost"":0,""type"":""pedestrian_path"",""fid"":106,""v/c"":9.793105486561986},""geometry"":{""type"":""LineString"",""coordinates"":[[151.20991947671683,-33.86110464652227,0],[151.209839,-33.8610963,0],[151.2096922,-33.8610769,0],[151.2096493,-33.8610557,0],[151.2096091,-33.8610257,0],[151.2095742,-33.8609911,0],[151.2095565,-33.8609612,0]]}}",29379.31645968596,0,pedestrian_path,106,9.793105486561986
"{""type"":""Feature"",""properties"":{""flow"":29361.224228541818,""cost"":0,""type"":""pedestrian_path"",""fid"":107,""v/c"":9.787074742847272},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21041489726716,-33.86115725952106,0],[151.2103333,-33.8611482,0],[151.2099952,-33.8611125,0],[151.20991947671683,-33.86110464652227,0]]}}",29361.224228541818,0,pedestrian_path,107,9.787074742847272
"{""type"":""Feature"",""properties"":{""flow"":3956.2942041819824,""cost"":0,""type"":""pedestrian_path"",""fid"":108,""v/c"":1.3187647347273275},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2092523,-33.8613545,0],[151.2092523,-33.8613545,0],[151.2092683,-33.861258,0],[151.2092796,-33.8611953,0],[151.2092985,-33.86108989999999,0],[151.2092985,-33.86108989999999,0]]}}",3956.2942041819824,0,pedestrian_path,108,1.3187647347273275
"{""type"":""Feature"",""properties"":{""flow"":17442.834490117722,""cost"":0,""type"":""pedestrian_path"",""fid"":109,""v/c"":5.814278163372574},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2098858,-33.8614134,0],[151.2095702,-33.8613841,0]]}}",17442.834490117722,0,pedestrian_path,109,5.814278163372574
"{""type"":""Feature"",""properties"":{""flow"":0,""cost"":0,""type"":""pedestrian_path"",""fid"":110,""v/c"":0},""geometry"":{""type"":""LineString"",""coordinates"":[[151.20266907061526,-33.88299622922393,0],[151.20273447062155,-33.88312392922152,0]]}}",0,0,pedestrian_path,110,0
"{""type"":""Feature"",""properties"":{""flow"":14555.906095906907,""cost"":0,""type"":""footpath"",""fid"":111,""v/c"":4.851968698635636},""geometry"":{""type"":""LineString"",""coordinates"":[[151.20541095473453,-33.8797042885185,0],[151.20546113399587,-33.87972152696108,0],[151.205584566589,-33.879763936825306,0],[151.20572117217665,-33.8798073486915,0],[151.20580902317286,-33.8798326083219,0],[151.2059114082097,-33.87985726300276,0],[151.20612153663296,-33.879899064086366,0],[151.20687022642196,-33.880049293800894,0]]}}",14555.906095906907,0,footpath,111,4.851968698635636
"{""type"":""Feature"",""properties"":{""flow"":6038.170614924162,""cost"":0,""type"":""footpath"",""fid"":112,""v/c"":2.012723538308054},""geometry"":{""type"":""LineString"",""coordinates"":[[151.20924248487867,-33.86160827511665,0],[151.20921128493666,-33.86184447512392,0]]}}",6038.170614924162,0,footpath,112,2.012723538308054
"{""type"":""Feature"",""properties"":{""flow"":8955.964479295964,""cost"":0,""type"":""footpath"",""fid"":113,""v/c"":2.9853214930986547},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21054851231787,-33.861743090762616,0],[151.21005000795665,-33.86170042138975,0],[151.20985533958472,-33.861680914945204,0],[151.2095367061381,-33.86165193031722,0],[151.20924248487867,-33.86160827511665,0]]}}",8955.964479295964,0,footpath,113,2.9853214930986547
